CustomerID,FirstTransactionMonth,FirstTransactionDate
17377.0,2010-12-01,2010-12-01
17379.0,2011-11-01,2011-11-28
17381.0,2010-12-01,2010-12-02
17382.0,2011-10-01,2011-10-05
17383.0,2011-12-01,2011-12-05
17384.0,2011-05-01,2011-05-04
17385.0,2011-11-01,2011-11-25
17386.0,2011-06-01,2011-06-27
17387.0,2011-11-01,2011-11-06
17388.0,2011-02-01,2011-02-25
17389.0,2011-01-01,2011-01-12
17391.0,2011-06-01,2011-06-28
17392.0,2010-12-01,2010-12-16
17394.0,2011-05-01,2011-05-04
17396.0,2010-12-01,2010-12-03
17397.0,2011-11-01,2011-11-17
17398.0,2011-03-01,2011-03-29
17400.0,2010-12-01,2010-12-21
17402.0,2010-12-01,2010-12-05
17403.0,2011-11-01,2011-11-03
17404.0,2010-12-01,2010-12-14
17405.0,2011-07-01,2011-07-12
17406.0,2010-12-01,2010-12-08
17408.0,2011-06-01,2011-06-29
17409.0,2011-04-01,2011-04-05
17410.0,2011-05-01,2011-05-08
17411.0,2011-03-01,2011-03-23
17412.0,2010-12-01,2010-12-02
17414.0,2011-06-01,2011-06-08
17415.0,2011-09-01,2011-09-21
17416.0,2011-03-01,2011-03-03
17418.0,2011-01-01,2011-01-20
17419.0,2010-12-01,2010-12-07
17420.0,2010-12-01,2010-12-01
17422.0,2011-02-01,2011-02-16
17423.0,2011-05-01,2011-05-06
17425.0,2011-10-01,2011-10-10
17426.0,2011-03-01,2011-03-02
17427.0,2011-09-01,2011-09-29
17428.0,2010-12-01,2010-12-06
17429.0,2011-05-01,2011-05-05
17430.0,2010-12-01,2010-12-09
17431.0,2011-01-01,2011-01-30
17432.0,2011-11-01,2011-11-02
17433.0,2011-09-01,2011-09-12
17434.0,2011-09-01,2011-09-15
17436.0,2011-04-01,2011-04-27
17438.0,2011-03-01,2011-03-31
17440.0,2011-04-01,2011-04-06
17442.0,2011-02-01,2011-02-22
17443.0,2011-05-01,2011-05-04
17444.0,2011-06-01,2011-06-20
17446.0,2011-02-01,2011-02-02
17447.0,2011-09-01,2011-09-29
17449.0,2010-12-01,2010-12-15
17450.0,2010-12-01,2010-12-07
17451.0,2011-08-01,2011-08-26
17453.0,2011-10-01,2011-10-06
17454.0,2010-12-01,2010-12-15
17455.0,2011-05-01,2011-05-20
17456.0,2010-12-01,2010-12-09
17457.0,2011-01-01,2011-01-04
17458.0,2011-11-01,2011-11-24
17459.0,2011-10-01,2011-10-10
17460.0,2010-12-01,2010-12-01
17461.0,2011-11-01,2011-11-10
17462.0,2011-02-01,2011-02-28
17463.0,2011-01-01,2011-01-30
17464.0,2011-07-01,2011-07-04
17466.0,2011-09-01,2011-09-22
17468.0,2011-11-01,2011-11-25
17469.0,2011-05-01,2011-05-19
17470.0,2010-12-01,2010-12-07
17472.0,2011-02-01,2011-02-13
17475.0,2011-09-01,2011-09-21
17480.0,2011-09-01,2011-09-23
17481.0,2011-09-01,2011-09-07
17483.0,2011-06-01,2011-06-09
17486.0,2011-03-01,2011-03-23
17489.0,2011-05-01,2011-05-11
17490.0,2011-06-01,2011-06-16
17491.0,2010-12-01,2010-12-07
17492.0,2011-04-01,2011-04-05
17495.0,2011-11-01,2011-11-01
17496.0,2010-12-01,2010-12-16
17498.0,2011-09-01,2011-09-25
17499.0,2011-02-01,2011-02-23
17500.0,2011-11-01,2011-11-10
17501.0,2011-05-01,2011-05-03
17502.0,2011-11-01,2011-11-10
17503.0,2011-11-01,2011-11-01
17504.0,2011-01-01,2011-01-21
17505.0,2011-05-01,2011-05-18
17506.0,2011-09-01,2011-09-25
17507.0,2011-02-01,2011-02-03
17508.0,2011-03-01,2011-03-04
17509.0,2011-10-01,2011-10-07
17510.0,2011-11-01,2011-11-15
17511.0,2010-12-01,2010-12-01
17512.0,2011-02-01,2011-02-11
17513.0,2011-09-01,2011-09-28
17514.0,2011-08-01,2011-08-03
17515.0,2011-01-01,2011-01-25
17516.0,2011-02-01,2011-02-27
17517.0,2011-02-01,2011-02-04
17519.0,2010-12-01,2010-12-06
17520.0,2011-10-01,2011-10-17
17521.0,2011-05-01,2011-05-24
17522.0,2011-05-01,2011-05-05
17523.0,2011-11-01,2011-11-20
17524.0,2010-12-01,2010-12-13
17525.0,2010-12-01,2010-12-15
17526.0,2010-12-01,2010-12-09
17527.0,2011-05-01,2011-05-05
17528.0,2011-09-01,2011-09-29
17530.0,2010-12-01,2010-12-09
17531.0,2011-06-01,2011-06-02
17534.0,2011-10-01,2011-10-17
17535.0,2011-03-01,2011-03-04
17536.0,2011-06-01,2011-06-15
17537.0,2011-02-01,2011-02-09
17538.0,2011-11-01,2011-11-14
17540.0,2011-01-01,2011-01-27
17542.0,2011-03-01,2011-03-15
17545.0,2011-10-01,2011-10-27
17548.0,2011-04-01,2011-04-20
17549.0,2011-10-01,2011-10-19
17550.0,2011-04-01,2011-04-10
17551.0,2010-12-01,2010-12-15
17552.0,2010-12-01,2010-12-02
17553.0,2011-08-01,2011-08-02
17554.0,2011-07-01,2011-07-14
17555.0,2011-01-01,2011-01-09
17556.0,2011-05-01,2011-05-18
17557.0,2011-09-01,2011-09-19
17560.0,2011-02-01,2011-02-02
17561.0,2011-11-01,2011-11-20
17562.0,2011-06-01,2011-06-19
17564.0,2011-09-01,2011-09-20
17566.0,2011-11-01,2011-11-14
17567.0,2010-12-01,2010-12-02
17569.0,2011-01-01,2011-01-11
17571.0,2011-02-01,2011-02-14
17572.0,2010-12-01,2010-12-01
17573.0,2011-09-01,2011-09-07
17574.0,2011-04-01,2011-04-11
17576.0,2010-12-01,2010-12-09
17578.0,2011-05-01,2011-05-05
17579.0,2011-06-01,2011-06-13
17580.0,2010-12-01,2010-12-16
17581.0,2010-12-01,2010-12-02
17582.0,2011-04-01,2011-04-17
17584.0,2011-08-01,2011-08-04
17585.0,2011-01-01,2011-01-05
17588.0,2011-04-01,2011-04-21
17589.0,2011-04-01,2011-04-13
17590.0,2011-10-01,2011-10-30
17591.0,2010-12-01,2010-12-07
17593.0,2010-12-01,2010-12-22
17594.0,2011-03-01,2011-03-30
17595.0,2011-11-01,2011-11-02
17596.0,2010-12-01,2010-12-06
17597.0,2011-05-01,2011-05-10
17600.0,2011-11-01,2011-11-22
17601.0,2011-04-01,2011-04-14
17602.0,2011-01-01,2011-01-19
17603.0,2011-09-01,2011-09-22
17604.0,2011-01-01,2011-01-31
17608.0,2011-11-01,2011-11-06
17609.0,2011-01-01,2011-01-16
17611.0,2010-12-01,2010-12-13
17612.0,2011-02-01,2011-02-15
17613.0,2011-02-01,2011-02-07
17614.0,2011-10-01,2011-10-13
17615.0,2011-05-01,2011-05-01
17616.0,2010-12-01,2010-12-07
17618.0,2010-12-01,2010-12-12
17619.0,2011-01-01,2011-01-31
17620.0,2011-10-01,2011-10-11
17621.0,2010-12-01,2010-12-20
17623.0,2011-11-01,2011-11-07
17624.0,2011-05-01,2011-05-05
17625.0,2011-03-01,2011-03-27
17628.0,2011-09-01,2011-09-19
17629.0,2010-12-01,2010-12-15
17630.0,2011-04-01,2011-04-21
17631.0,2011-04-01,2011-04-21
17633.0,2011-08-01,2011-08-11
17634.0,2011-01-01,2011-01-06
17636.0,2011-11-01,2011-11-20
17637.0,2011-08-01,2011-08-16
17639.0,2011-03-01,2011-03-08
17640.0,2011-09-01,2011-09-14
17642.0,2011-06-01,2011-06-16
17643.0,2010-12-01,2010-12-01
17644.0,2011-03-01,2011-03-24
17646.0,2010-12-01,2010-12-09
17647.0,2011-10-01,2011-10-05
17648.0,2011-04-01,2011-04-04
17649.0,2011-07-01,2011-07-24
17650.0,2011-11-01,2011-11-18
17651.0,2011-06-01,2011-06-15
17652.0,2011-03-01,2011-03-03
17653.0,2011-08-01,2011-08-11
17654.0,2011-03-01,2011-03-07
17655.0,2010-12-01,2010-12-08
17656.0,2011-08-01,2011-08-03
17658.0,2011-05-01,2011-05-12
17659.0,2010-12-01,2010-12-02
17660.0,2011-07-01,2011-07-21
17663.0,2011-02-01,2011-02-25
17664.0,2011-05-01,2011-05-11
17666.0,2011-10-01,2011-10-05
17667.0,2011-02-01,2011-02-14
17668.0,2011-11-01,2011-11-01
17669.0,2011-04-01,2011-04-04
17670.0,2011-04-01,2011-04-26
17671.0,2010-12-01,2010-12-09
17672.0,2011-02-01,2011-02-03
17673.0,2011-01-01,2011-01-23
17674.0,2010-12-01,2010-12-06
17675.0,2010-12-01,2010-12-07
17676.0,2010-12-01,2010-12-08
17677.0,2010-12-01,2010-12-06
17678.0,2011-03-01,2011-03-21
17679.0,2011-09-01,2011-09-15
17680.0,2011-11-01,2011-11-16
17682.0,2010-12-01,2010-12-06
17684.0,2011-10-01,2011-10-27
17685.0,2010-12-01,2010-12-02
17686.0,2011-02-01,2011-02-10
17690.0,2010-12-01,2010-12-01
17691.0,2010-12-01,2010-12-06
17692.0,2010-12-01,2010-12-15
17693.0,2011-07-01,2011-07-25
17694.0,2011-07-01,2011-07-21
17695.0,2011-06-01,2011-06-21
17696.0,2010-12-01,2010-12-10
17697.0,2011-04-01,2011-04-17
17698.0,2011-03-01,2011-03-24
17700.0,2011-03-01,2011-03-03
17701.0,2011-04-01,2011-04-01
17702.0,2011-05-01,2011-05-17
17703.0,2011-07-01,2011-07-24
17704.0,2011-04-01,2011-04-14
17705.0,2011-02-01,2011-02-11
17706.0,2010-12-01,2010-12-08
17707.0,2011-01-01,2011-01-07
17708.0,2011-01-01,2011-01-19
17709.0,2011-06-01,2011-06-23
17711.0,2011-02-01,2011-02-23
17712.0,2011-10-01,2011-10-26
17714.0,2011-01-01,2011-01-23
17715.0,2011-05-01,2011-05-23
17716.0,2011-03-01,2011-03-17
17718.0,2011-04-01,2011-04-21
17719.0,2011-03-01,2011-03-29
17720.0,2010-12-01,2010-12-07
17722.0,2010-12-01,2010-12-08
17723.0,2011-05-01,2011-05-09
17724.0,2011-07-01,2011-07-24
17725.0,2011-03-01,2011-03-17
17727.0,2011-11-01,2011-11-24
17728.0,2011-09-01,2011-09-14
17730.0,2011-01-01,2011-01-17
17731.0,2011-06-01,2011-06-09
17732.0,2010-12-01,2010-12-02
17733.0,2011-03-01,2011-03-23
17734.0,2011-04-01,2011-04-20
17735.0,2010-12-01,2010-12-07
17736.0,2011-08-01,2011-08-18
17737.0,2011-10-01,2011-10-12
17738.0,2011-03-01,2011-03-02
17739.0,2010-12-01,2010-12-14
17742.0,2011-01-01,2011-01-11
17744.0,2010-12-01,2010-12-16
17746.0,2011-04-01,2011-04-13
17747.0,2011-08-01,2011-08-19
17749.0,2011-03-01,2011-03-28
17750.0,2011-06-01,2011-06-28
17752.0,2010-12-01,2010-12-15
17754.0,2011-03-01,2011-03-24
17757.0,2010-12-01,2010-12-02
17758.0,2011-04-01,2011-04-03
17759.0,2011-06-01,2011-06-23
17760.0,2010-12-01,2010-12-01
17761.0,2011-11-01,2011-11-07
17763.0,2011-03-01,2011-03-21
17764.0,2011-05-01,2011-05-12
17765.0,2011-03-01,2011-03-28
17767.0,2011-11-01,2011-11-24
17768.0,2011-06-01,2011-06-26
17769.0,2011-01-01,2011-01-23
17770.0,2011-03-01,2011-03-02
17771.0,2011-01-01,2011-01-20
17772.0,2011-11-01,2011-11-29
17774.0,2011-02-01,2011-02-07
17775.0,2011-03-01,2011-03-30
17777.0,2011-08-01,2011-08-31
17779.0,2011-07-01,2011-07-19
17781.0,2011-03-01,2011-03-31
17783.0,2011-04-01,2011-04-06
17785.0,2011-10-01,2011-10-17
17786.0,2011-01-01,2011-01-26
17787.0,2010-12-01,2010-12-03
17788.0,2011-08-01,2011-08-02
17789.0,2011-03-01,2011-03-03
17790.0,2010-12-01,2010-12-10
17791.0,2011-11-01,2011-11-10
17793.0,2011-11-01,2011-11-14
17795.0,2011-03-01,2011-03-20
17796.0,2010-12-01,2010-12-05
17797.0,2011-06-01,2011-06-10
17799.0,2010-12-01,2010-12-13
17800.0,2011-01-01,2011-01-09
17802.0,2010-12-01,2010-12-02
17805.0,2011-09-01,2011-09-27
17806.0,2011-11-01,2011-11-28
17809.0,2010-12-01,2010-12-01
17811.0,2011-01-01,2011-01-10
17812.0,2010-12-01,2010-12-06
17813.0,2011-09-01,2011-09-29
17816.0,2010-12-01,2010-12-09
17817.0,2011-03-01,2011-03-07
17819.0,2010-12-01,2010-12-03
17824.0,2011-10-01,2011-10-19
17827.0,2010-12-01,2010-12-10
17828.0,2011-06-01,2011-06-08
17829.0,2011-02-01,2011-02-14
17830.0,2011-02-01,2011-02-24
17831.0,2011-11-01,2011-11-06
17832.0,2011-10-01,2011-10-21
17835.0,2011-11-01,2011-11-16
17836.0,2011-10-01,2011-10-23
17837.0,2011-06-01,2011-06-29
17838.0,2010-12-01,2010-12-02
17839.0,2011-10-01,2011-10-28
17841.0,2010-12-01,2010-12-01
17843.0,2011-02-01,2011-02-09
17844.0,2011-08-01,2011-08-25
17846.0,2011-09-01,2011-09-15
17848.0,2010-12-01,2010-12-16
17849.0,2011-01-01,2011-01-10
17850.0,2010-12-01,2010-12-01
17852.0,2011-11-01,2011-11-28
17854.0,2011-04-01,2011-04-26
17855.0,2010-12-01,2010-12-02
17856.0,2011-03-01,2011-03-03
17857.0,2010-12-01,2010-12-09
17858.0,2010-12-01,2010-12-05
17859.0,2011-02-01,2011-02-08
17860.0,2010-12-01,2010-12-06
17861.0,2011-01-01,2011-01-24
17862.0,2011-01-01,2011-01-20
17863.0,2010-12-01,2010-12-05
17864.0,2011-03-01,2011-03-09
17865.0,2010-12-01,2010-12-10
17866.0,2011-07-01,2011-07-20
17867.0,2011-02-01,2011-02-24
17869.0,2010-12-01,2010-12-06
17870.0,2010-12-01,2010-12-08
17871.0,2011-05-01,2011-05-19
17873.0,2010-12-01,2010-12-01
17874.0,2011-03-01,2011-03-29
17877.0,2011-06-01,2011-06-22
17878.0,2011-10-01,2011-10-27
17879.0,2011-06-01,2011-06-19
17880.0,2010-12-01,2010-12-10
17881.0,2011-02-01,2011-02-08
17883.0,2011-04-01,2011-04-07
17884.0,2010-12-01,2010-12-03
17885.0,2011-11-01,2011-11-27
17886.0,2011-04-01,2011-04-04
17887.0,2011-08-01,2011-08-02
17888.0,2010-12-01,2010-12-17
17889.0,2011-01-01,2011-01-21
17890.0,2010-12-01,2010-12-13
17891.0,2011-06-01,2011-06-30
17892.0,2011-07-01,2011-07-07
17893.0,2011-04-01,2011-04-28
17894.0,2010-12-01,2010-12-08
17895.0,2011-10-01,2011-10-26
17896.0,2011-11-01,2011-11-16
17897.0,2010-12-01,2010-12-01
17898.0,2011-05-01,2011-05-16
17899.0,2011-07-01,2011-07-03
17900.0,2011-06-01,2011-06-02
17901.0,2011-11-01,2011-11-10
17904.0,2011-11-01,2011-11-18
17905.0,2010-12-01,2010-12-01
17906.0,2011-04-01,2011-04-06
17908.0,2010-12-01,2010-12-01
17911.0,2011-11-01,2011-11-30
17912.0,2010-12-01,2010-12-10
17913.0,2010-12-01,2010-12-19
17914.0,2011-12-01,2011-12-06
17917.0,2010-12-01,2010-12-12
17919.0,2011-09-01,2011-09-12
17920.0,2010-12-01,2010-12-01
17921.0,2011-03-01,2011-03-18
17923.0,2011-03-01,2011-03-02
17924.0,2010-12-01,2010-12-01
17925.0,2010-12-01,2010-12-02
17926.0,2011-05-01,2011-05-20
17928.0,2011-04-01,2011-04-07
17929.0,2011-02-01,2011-02-04
17930.0,2011-04-01,2011-04-14
17931.0,2011-03-01,2011-03-29
17932.0,2011-05-01,2011-05-12
17934.0,2011-10-01,2011-10-12
17935.0,2011-07-01,2011-07-21
17936.0,2011-12-01,2011-12-04
17937.0,2010-12-01,2010-12-12
17939.0,2011-07-01,2011-07-03
17940.0,2011-02-01,2011-02-10
17941.0,2011-08-01,2011-08-01
17942.0,2011-12-01,2011-12-02
17946.0,2011-03-01,2011-03-25
17947.0,2011-11-01,2011-11-02
17948.0,2011-07-01,2011-07-15
17949.0,2010-12-01,2010-12-03
17950.0,2010-12-01,2010-12-09
17951.0,2010-12-01,2010-12-01
17954.0,2010-12-01,2010-12-03
17955.0,2011-05-01,2011-05-04
17956.0,2011-04-01,2011-04-04
17957.0,2011-10-01,2011-10-04
17958.0,2011-08-01,2011-08-15
17960.0,2011-06-01,2011-06-21
17961.0,2010-12-01,2010-12-02
17962.0,2011-07-01,2011-07-20
17964.0,2010-12-01,2010-12-02
17965.0,2010-12-01,2010-12-05
17966.0,2011-03-01,2011-03-23
17967.0,2010-12-01,2010-12-03
17968.0,2010-12-01,2010-12-01
17969.0,2010-12-01,2010-12-13
17970.0,2011-05-01,2011-05-12
17972.0,2011-04-01,2011-04-12
17973.0,2011-10-01,2011-10-19
17974.0,2011-05-01,2011-05-04
17975.0,2010-12-01,2010-12-08
17976.0,2010-12-01,2010-12-02
17977.0,2011-11-01,2011-11-10
17978.0,2010-12-01,2010-12-09
17979.0,2011-03-01,2011-03-25
17980.0,2010-12-01,2010-12-15
17984.0,2011-07-01,2011-07-17
17985.0,2011-11-01,2011-11-17
17986.0,2011-10-01,2011-10-14
17987.0,2011-06-01,2011-06-07
17988.0,2011-01-01,2011-01-17
17990.0,2010-12-01,2010-12-13
17991.0,2011-04-01,2011-04-27
17994.0,2011-02-01,2011-02-22
17995.0,2011-03-01,2011-03-03
17997.0,2011-06-01,2011-06-28
17999.0,2010-12-01,2010-12-08
18001.0,2011-09-01,2011-09-14
18004.0,2010-12-01,2010-12-12
18005.0,2011-10-01,2011-10-23
18006.0,2011-11-01,2011-11-16
18008.0,2011-01-01,2011-01-25
18009.0,2011-04-01,2011-04-18
18010.0,2011-03-01,2011-03-28
18011.0,2010-12-01,2010-12-01
18013.0,2011-07-01,2011-07-07
18014.0,2011-11-01,2011-11-11
18015.0,2011-12-01,2011-12-05
18016.0,2010-12-01,2010-12-10
18017.0,2011-02-01,2011-02-02
18018.0,2011-05-01,2011-05-24
18019.0,2011-10-01,2011-10-19
18022.0,2011-11-01,2011-11-04
18024.0,2011-07-01,2011-07-10
18027.0,2011-09-01,2011-09-02
18030.0,2011-10-01,2011-10-28
18032.0,2011-01-01,2011-01-09
18033.0,2011-10-01,2011-10-05
18034.0,2011-11-01,2011-11-18
18035.0,2011-10-01,2011-10-27
18036.0,2011-04-01,2011-04-08
18037.0,2010-12-01,2010-12-12
18040.0,2011-04-01,2011-04-08
18041.0,2010-12-01,2010-12-02
18042.0,2011-10-01,2011-10-17
18043.0,2010-12-01,2010-12-08
18044.0,2010-12-01,2010-12-14
18045.0,2011-10-01,2011-10-25
18048.0,2011-05-01,2011-05-20
18050.0,2010-12-01,2010-12-15
18053.0,2011-09-01,2011-09-30
18055.0,2010-12-01,2010-12-05
18056.0,2011-02-01,2011-02-24
18058.0,2011-11-01,2011-11-30
18059.0,2011-10-01,2011-10-03
18061.0,2010-12-01,2010-12-08
18062.0,2011-01-01,2011-01-06
18064.0,2011-04-01,2011-04-18
18065.0,2010-12-01,2010-12-10
18066.0,2011-09-01,2011-09-25
18067.0,2011-10-01,2011-10-30
18068.0,2011-02-01,2011-02-23
18069.0,2011-01-01,2011-01-16
18071.0,2010-12-01,2010-12-09
18072.0,2011-06-01,2011-06-07
18073.0,2011-05-01,2011-05-26
18074.0,2010-12-01,2010-12-01
18075.0,2010-12-01,2010-12-14
18077.0,2010-12-01,2010-12-08
18078.0,2011-03-01,2011-03-25
18079.0,2011-04-01,2011-04-15
18080.0,2011-04-01,2011-04-11
18081.0,2011-07-01,2011-07-29
18082.0,2011-11-01,2011-11-14
18084.0,2011-11-01,2011-11-23
18085.0,2010-12-01,2010-12-01
18086.0,2011-03-01,2011-03-10
18087.0,2011-02-01,2011-02-22
18088.0,2011-10-01,2011-10-09
18092.0,2010-12-01,2010-12-09
18093.0,2011-02-01,2011-02-10
18094.0,2011-02-01,2011-02-21
18095.0,2011-01-01,2011-01-11
18096.0,2011-10-01,2011-10-07
18097.0,2010-12-01,2010-12-20
18099.0,2011-08-01,2011-08-04
18101.0,2011-07-01,2011-07-19
18102.0,2010-12-01,2010-12-07
18104.0,2011-11-01,2011-11-02
18105.0,2011-11-01,2011-11-02
18106.0,2011-01-01,2011-01-14
18108.0,2011-03-01,2011-03-30
18109.0,2010-12-01,2010-12-05
18110.0,2011-11-01,2011-11-20
18112.0,2011-06-01,2011-06-26
18113.0,2010-12-01,2010-12-06
18114.0,2011-02-01,2011-02-22
18116.0,2010-12-01,2010-12-10
18117.0,2011-11-01,2011-11-14
18118.0,2010-12-01,2010-12-05
18119.0,2010-12-01,2010-12-07
18120.0,2011-05-01,2011-05-09
18121.0,2011-07-01,2011-07-08
18122.0,2011-07-01,2011-07-12
18123.0,2011-11-01,2011-11-08
18125.0,2011-01-01,2011-01-27
18126.0,2011-10-01,2011-10-10
18127.0,2011-07-01,2011-07-29
18129.0,2011-04-01,2011-04-10
18130.0,2011-10-01,2011-10-13
18133.0,2011-05-01,2011-05-11
18135.0,2011-06-01,2011-06-02
18136.0,2011-01-01,2011-01-24
18138.0,2011-02-01,2011-02-17
18139.0,2011-11-01,2011-11-21
18142.0,2011-05-01,2011-05-08
18143.0,2011-07-01,2011-07-21
18144.0,2010-12-01,2010-12-01
18145.0,2011-01-01,2011-01-31
18146.0,2011-05-01,2011-05-03
18147.0,2011-08-01,2011-08-23
18149.0,2011-03-01,2011-03-11
18150.0,2011-05-01,2011-05-22
18151.0,2011-02-01,2011-02-23
18154.0,2011-10-01,2011-10-27
18155.0,2011-02-01,2011-02-21
18156.0,2010-12-01,2010-12-05
18158.0,2011-09-01,2011-09-12
18159.0,2011-02-01,2011-02-11
18160.0,2011-05-01,2011-05-23
18161.0,2011-01-01,2011-01-24
18164.0,2011-11-01,2011-11-02
18165.0,2011-06-01,2011-06-15
18167.0,2011-08-01,2011-08-26
18168.0,2010-12-01,2010-12-02
18169.0,2011-10-01,2011-10-10
18170.0,2011-05-01,2011-05-06
18171.0,2011-01-01,2011-01-10
18172.0,2011-02-01,2011-02-23
18173.0,2011-03-01,2011-03-10
18174.0,2011-12-01,2011-12-02
18176.0,2010-12-01,2010-12-16
18177.0,2011-03-01,2011-03-29
18178.0,2010-12-01,2010-12-10
18179.0,2011-01-01,2011-01-07
18180.0,2011-07-01,2011-07-20
18181.0,2011-11-01,2011-11-15
18183.0,2011-03-01,2011-03-10
18184.0,2011-11-01,2011-11-24
18185.0,2011-04-01,2011-04-04
18188.0,2011-02-01,2011-02-22
18189.0,2011-03-01,2011-03-17
18190.0,2011-01-01,2011-01-13
18191.0,2011-03-01,2011-03-23
18192.0,2011-09-01,2011-09-29
18193.0,2011-06-01,2011-06-27
18194.0,2011-09-01,2011-09-18
18196.0,2011-02-01,2011-02-22
18198.0,2011-01-01,2011-01-07
18200.0,2011-08-01,2011-08-25
18202.0,2011-02-01,2011-02-01
18203.0,2011-07-01,2011-07-05
18204.0,2011-05-01,2011-05-31
18205.0,2011-09-01,2011-09-26
18209.0,2011-11-01,2011-11-11
18210.0,2011-03-01,2011-03-17
18211.0,2011-03-01,2011-03-06
18212.0,2011-01-01,2011-01-17
18213.0,2011-04-01,2011-04-17
18215.0,2011-09-01,2011-09-11
18216.0,2011-11-01,2011-11-08
18217.0,2011-09-01,2011-09-30
18218.0,2011-03-01,2011-03-03
18219.0,2010-12-01,2010-12-06
18220.0,2011-04-01,2011-04-27
18221.0,2011-05-01,2011-05-12
18222.0,2011-09-01,2011-09-08
18223.0,2010-12-01,2010-12-16
18224.0,2011-03-01,2011-03-21
18225.0,2010-12-01,2010-12-09
18226.0,2011-01-01,2011-01-06
18227.0,2011-05-01,2011-05-06
18228.0,2011-09-01,2011-09-21
18229.0,2010-12-01,2010-12-01
18230.0,2011-02-01,2011-02-10
18231.0,2011-02-01,2011-02-24
18232.0,2011-05-01,2011-05-26
18233.0,2011-01-01,2011-01-18
18235.0,2011-05-01,2011-05-06
18236.0,2011-04-01,2011-04-13
18237.0,2011-07-01,2011-07-28
18239.0,2010-12-01,2010-12-02
18240.0,2011-10-01,2011-10-24
18241.0,2011-05-01,2011-05-06
18242.0,2011-05-01,2011-05-10
18245.0,2010-12-01,2010-12-19
18246.0,2011-04-01,2011-04-20
18248.0,2011-06-01,2011-06-06
18249.0,2011-11-01,2011-11-22
18250.0,2011-02-01,2011-02-02
18251.0,2011-09-01,2011-09-13
18252.0,2011-06-01,2011-06-21
18255.0,2011-09-01,2011-09-11
18257.0,2011-02-01,2011-02-16
18259.0,2010-12-01,2010-12-08
18260.0,2010-12-01,2010-12-16
18261.0,2011-09-01,2011-09-05
18262.0,2011-07-01,2011-07-22
18263.0,2011-04-01,2011-04-01
18265.0,2011-07-01,2011-07-04
18268.0,2011-07-01,2011-07-28
18269.0,2010-12-01,2010-12-08
18270.0,2011-03-01,2011-03-18
18272.0,2011-04-01,2011-04-07
18273.0,2011-03-01,2011-03-27
18274.0,2011-11-01,2011-11-09
18276.0,2011-10-01,2011-10-27
18277.0,2011-10-01,2011-10-12
18278.0,2011-09-01,2011-09-27
18280.0,2011-03-01,2011-03-07
18281.0,2011-06-01,2011-06-12
18282.0,2011-08-01,2011-08-05
18283.0,2011-01-01,2011-01-06
18287.0,2011-05-01,2011-05-22
