index,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
544,"Ihorombe, Madagascar",MDG,Madagascar,Ihorombe,Sub-Saharan Africa,0.448,"(-22.6558058, 46.3624686)",-22.6558058,46.3624686
545,"Atsimo Atsinanana, Madagascar",MDG,Madagascar,Atsimo Atsinanana,Sub-Saharan Africa,0.531,"(0.3148253, 32.5808788)",0.3148253,32.5808788
546,"Atsinanana, Madagascar",MDG,Madagascar,Atsinanana,Sub-Saharan Africa,0.269,"(-18.8131481, 48.8799972)",-18.8131481,48.8799972
547,"Analanjirofo, Madagascar",MDG,Madagascar,Analanjirofo,Sub-Saharan Africa,0.383,"(-16.507537, 49.5279996)",-16.507537,49.5279996
548,"Alaotra Mangoro, Madagascar",MDG,Madagascar,Alaotra Mangoro,Sub-Saharan Africa,0.309,"(-18.0284909, 48.2393528)",-18.0284909,48.2393528
549,"Boeny, Madagascar",MDG,Madagascar,Boeny,Sub-Saharan Africa,0.31,"(-16.3645202, 45.9039689)",-16.3645202,45.9039689
550,"Sofia, Madagascar",MDG,Madagascar,Sofia,Sub-Saharan Africa,0.32,"(-15.4135578, 48.0803529)",-15.4135578,48.0803529
551,"Betsiboka, Madagascar",MDG,Madagascar,Betsiboka,Sub-Saharan Africa,0.433,"(-16.3296686, 46.6226097)",-16.3296686,46.6226097
552,"Melaky, Madagascar",MDG,Madagascar,Melaky,Sub-Saharan Africa,0.509,"(-17.3776488, 44.7006138)",-17.3776488,44.7006138
553,"Atsimo Andrefana, Madagascar",MDG,Madagascar,Atsimo Andrefana,Sub-Saharan Africa,0.427,"(-23.1485269, 44.3992892)",-23.1485269,44.3992892
554,"Androy, Madagascar",MDG,Madagascar,Androy,Sub-Saharan Africa,0.547,"(-24.7497835, 45.4498065)",-24.7497835,45.4498065
555,"Anosy, Madagascar",MDG,Madagascar,Anosy,Sub-Saharan Africa,0.486,"(-23.5579591, 45.9039689)",-23.5579591,45.9039689
556,"Menabe, Madagascar",MDG,Madagascar,Menabe,Sub-Saharan Africa,0.417,"(30.5972455, 30.9876321)",30.5972455,30.9876321
557,"Diana, Madagascar",MDG,Madagascar,Diana,Sub-Saharan Africa,0.294,"(-13.4086535, 49.2030851)",-13.4086535,49.2030851
558,"Sava, Madagascar",MDG,Madagascar,Sava,Sub-Saharan Africa,0.327,"(-14.4407175, 49.8547266)",-14.4407175,49.8547266
559,,MDV,Maldives,,South Asia,,"(1000.0, 1000.0)",,
560,,MEX,Mexico,,Latin America and Caribbean,,"(1000.0, 1000.0)",,
561,,MKD,"Macedonia, The former Yugoslav Republic of",,Europe and Central Asia,,"(1000.0, 1000.0)",,
562,"Kayes, Mali",MLI,Mali,Kayes,Sub-Saharan Africa,0.485,"(14.4367876, -11.4452717)",14.4367876,-11.4452717
563,"Koulikoro, Mali",MLI,Mali,Koulikoro,Sub-Saharan Africa,0.44,"(13.8018074, -7.4381355)",13.8018074,-7.4381355
564,"Sikasso, Mali",MLI,Mali,Sikasso,Sub-Saharan Africa,0.484,"(11.3223834, -5.6983979)",11.3223834,-5.6983979
565,"Sðgou, Mali",MLI,Mali,Sðgou,Sub-Saharan Africa,0.498,"(1000.0, 1000.0)",,
566,"Mopti, Mali",MLI,Mali,Mopti,Sub-Saharan Africa,0.594,"(14.4874284, -4.1974627)",14.4874284,-4.1974627
567,"Bamako, Mali",MLI,Mali,Bamako,Sub-Saharan Africa,0.168,"(12.6392316, -8.0028892)",12.6392316,-8.0028892
568,"Ayeyarwaddy, Myanmar",MMR,Myanmar,Ayeyarwaddy,East Asia and the Pacific,0.171,"(17.0342125, 95.22666749999999)",17.0342125,95.2266675
569,"Bago, Myanmar",MMR,Myanmar,Bago,East Asia and the Pacific,0.129,"(17.3220711, 96.4663286)",17.3220711,96.4663286
570,"Chin, Myanmar",MMR,Myanmar,Chin,East Asia and the Pacific,0.152,"(22.3896751, 93.5812692)",22.3896751,93.5812692
571,"Kachin, Myanmar",MMR,Myanmar,Kachin,East Asia and the Pacific,0.083,"(25.850904, 97.4381355)",25.850904,97.4381355
572,"Kayah, Myanmar",MMR,Myanmar,Kayah,East Asia and the Pacific,0.099,"(19.2342061, 97.26528580000002)",19.2342061,97.2652858
573,"Kayin, Myanmar",MMR,Myanmar,Kayin,East Asia and the Pacific,0.183,"(16.9459346, 97.9592863)",16.9459346,97.9592863
574,"Magway, Myanmar",MMR,Myanmar,Magway,East Asia and the Pacific,0.114,"(20.1544305, 94.9454803)",20.1544305,94.9454803
575,"Mandalay, Myanmar",MMR,Myanmar,Mandalay,East Asia and the Pacific,0.099,"(21.9588282, 96.0891032)",21.9588282,96.0891032
576,"Mon, Myanmar",MMR,Myanmar,Mon,East Asia and the Pacific,0.109,"(17.0626039, 97.35165579999999)",17.0626039,97.3516558
577,"Naypyitaw, Myanmar",MMR,Myanmar,Naypyitaw,East Asia and the Pacific,0.11,"(19.7633057, 96.07851040000001)",19.7633057,96.0785104
578,"Rakhine, Myanmar",MMR,Myanmar,Rakhine,East Asia and the Pacific,0.258,"(19.810093, 93.9878427)",19.810093,93.9878427
579,"Sagaing, Myanmar",MMR,Myanmar,Sagaing,East Asia and the Pacific,0.134,"(21.9159702, 95.9621106)",21.9159702,95.9621106
580,"Shan, Myanmar",MMR,Myanmar,Shan,East Asia and the Pacific,0.194,"(22.0361985, 98.1338558)",22.0361985,98.1338558
581,"Taninthayi, Myanmar",MMR,Myanmar,Taninthayi,East Asia and the Pacific,0.129,"(12.0896327, 99.0115113)",12.0896327,99.0115113
582,"Yangon, Myanmar",MMR,Myanmar,Yangon,East Asia and the Pacific,0.051,"(16.8660694, 96.19513200000002)",16.8660694,96.195132
583,,MNE,Montenegro,,Europe and Central Asia,,"(1000.0, 1000.0)",,
584,"Central, Mongolia",MNG,Mongolia,Central,East Asia and the Pacific,0.041,"(47.2124056, 106.41541)",47.2124056,106.41541
585,"Eastern, Mongolia",MNG,Mongolia,Eastern,East Asia and the Pacific,0.044,"(47.4658154, 115.392712)",47.4658154,115.392712
586,"Khangai, Mongolia",MNG,Mongolia,Khangai,East Asia and the Pacific,0.075,"(47.5, 100)",47.5,100
587,"Ulaanbaatar, Mongolia",MNG,Mongolia,Ulaanbaatar,East Asia and the Pacific,0.006,"(47.88639879999999, 106.9057439)",47.8863988,106.9057439
588,"Western, Mongolia",MNG,Mongolia,Western,East Asia and the Pacific,0.09,"(3.6567382, -56.2035387)",3.6567382,-56.2035387
589,"Niassa, Mozambique",MOZ,Mozambique,Niassa,Sub-Saharan Africa,0.443,"(-12.7826202, 36.6093926)",-12.7826202,36.6093926
590,"Cabo Delgado, Mozambique",MOZ,Mozambique,Cabo Delgado,Sub-Saharan Africa,0.525,"(-12.3335474, 39.3206241)",-12.3335474,39.3206241
591,"Nampula, Mozambique",MOZ,Mozambique,Nampula,Sub-Saharan Africa,0.4,"(-15.1266347, 39.2687161)",-15.1266347,39.2687161
592,"Zambðzia, Mozambique",MOZ,Mozambique,Zambðzia,Sub-Saharan Africa,0.528,"(1000.0, 1000.0)",,
593,"Tete, Mozambique",MOZ,Mozambique,Tete,Sub-Saharan Africa,0.466,"(-16.1328104, 33.6063855)",-16.1328104,33.6063855
594,"Manica, Mozambique",MOZ,Mozambique,Manica,Sub-Saharan Africa,0.301,"(-18.9438274, 32.8648538)",-18.9438274,32.8648538
595,"Sofala, Mozambique",MOZ,Mozambique,Sofala,Sub-Saharan Africa,0.381,"(-19.2039073, 34.8624166)",-19.2039073,34.8624166
596,"Inhambane, Mozambique",MOZ,Mozambique,Inhambane,Sub-Saharan Africa,0.295,"(-23.8879561, 35.3959879)",-23.8879561,35.3959879
597,"Gaza, Mozambique",MOZ,Mozambique,Gaza,Sub-Saharan Africa,0.306,"(41.2994958, 69.2400734)",41.2994958,69.2400734
598,"Maputo Provðncia, Mozambique",MOZ,Mozambique,Maputo Provðncia,Sub-Saharan Africa,0.133,"(-3.18427, 12.2547919)",-3.18427,12.2547919
599,"Maputo Cidade, Mozambique",MOZ,Mozambique,Maputo Cidade,Sub-Saharan Africa,0.043,"(-25.891968, 32.6051351)",-25.891968,32.6051351
600,"Hodh Charghy, Mauritania",MRT,Mauritania,Hodh Charghy,Sub-Saharan Africa,0.412,"(1000.0, 1000.0)",,
601,"Hodh Gharby, Mauritania",MRT,Mauritania,Hodh Gharby,Sub-Saharan Africa,0.438,"(16.6912149, -9.5450974)",16.6912149,-9.5450974
602,"Assaba, Mauritania",MRT,Mauritania,Assaba,Sub-Saharan Africa,0.419,"(16.7759558, -11.5248055)",16.7759558,-11.5248055
603,"Gorgol, Mauritania",MRT,Mauritania,Gorgol,Sub-Saharan Africa,0.46,"(15.9717357, -12.6216211)",15.9717357,-12.6216211
604,"Brakna, Mauritania",MRT,Mauritania,Brakna,Sub-Saharan Africa,0.307,"(15.5006544, 32.5598994)",15.5006544,32.5598994
605,"Trarza, Mauritania",MRT,Mauritania,Trarza,Sub-Saharan Africa,0.181,"(17.8664964, -14.6587821)",17.8664964,-14.6587821
606,"Adrar, Mauritania",MRT,Mauritania,Adrar,Sub-Saharan Africa,0.184,"(19.8652176, -12.8054753)",19.8652176,-12.8054753
607,"Dakhlett Nouadibou, Mauritania",MRT,Mauritania,Dakhlett Nouadibou,Sub-Saharan Africa,0.039,"(20.5985588, -16.2522143)",20.5985588,-16.2522143
608,"Tagant, Mauritania",MRT,Mauritania,Tagant,Sub-Saharan Africa,0.322,"(18.5467527, -9.9018131)",18.5467527,-9.9018131
609,"Guidimagha, Mauritania",MRT,Mauritania,Guidimagha,Sub-Saharan Africa,0.499,"(15.2557331, -12.2547919)",15.2557331,-12.2547919
610,"Tirs-Ezemour, Mauritania",MRT,Mauritania,Tirs-Ezemour,Sub-Saharan Africa,0.085,"(24.5773764, -9.9018131)",24.5773764,-9.9018131
611,"Nouakchott, Mauritania",MRT,Mauritania,Nouakchott,Sub-Saharan Africa,0.102,"(18.0735299, -15.9582372)",18.0735299,-15.9582372
612,"Balaka, Malawi",MWI,Malawi,Balaka,Sub-Saharan Africa,0.283,"(-15.0506595, 35.0828588)",-15.0506595,35.0828588
613,"Blantyre City, Malawi",MWI,Malawi,Blantyre City,Sub-Saharan Africa,0.118,"(-15.7666707, 35.0167866)",-15.7666707,35.0167866
614,"Blantyre Rural, Malawi",MWI,Malawi,Blantyre Rural,Sub-Saharan Africa,0.245,"(1000.0, 1000.0)",,
615,"Chikwawa, Malawi",MWI,Malawi,Chikwawa,Sub-Saharan Africa,0.292,"(-16.0437784, 34.8016945)",-16.0437784,34.8016945
616,"Chitipa, Malawi",MWI,Malawi,Chitipa,Sub-Saharan Africa,0.161,"(-9.7037655, 33.2700253)",-9.7037655,33.2700253
617,"Chradzulu, Malawi",MWI,Malawi,Chradzulu,Sub-Saharan Africa,0.241,"(-15.7423151, 35.2587964)",-15.7423151,35.2587964
618,"Dedza, Malawi",MWI,Malawi,Dedza,Sub-Saharan Africa,0.314,"(-14.3816618, 34.3254842)",-14.3816618,34.3254842
619,"Dowa, Malawi",MWI,Malawi,Dowa,Sub-Saharan Africa,0.267,"(-13.6514687, 33.9359756)",-13.6514687,33.9359756
620,"Karonga, Malawi",MWI,Malawi,Karonga,Sub-Saharan Africa,0.204,"(-9.952536, 33.9248222)",-9.952536,33.9248222
621,"Kasungu, Malawi",MWI,Malawi,Kasungu,Sub-Saharan Africa,0.244,"(-13.0356794, 33.4719832)",-13.0356794,33.4719832
622,"Likoma, Malawi",MWI,Malawi,Likoma,Sub-Saharan Africa,0.114,"(-12.0584005, 34.7354031)",-12.0584005,34.7354031
623,"Lilongwe City, Malawi",MWI,Malawi,Lilongwe City,Sub-Saharan Africa,0.092,"(-13.9626121, 33.7741195)",-13.9626121,33.7741195
624,"Lilongwe Rural, Malawi",MWI,Malawi,Lilongwe Rural,Sub-Saharan Africa,0.286,"(29.9133171, 45.29938620000001)",29.9133171,45.2993862
625,"Machinga, Malawi",MWI,Malawi,Machinga,Sub-Saharan Africa,0.322,"(-14.9407263, 35.4781926)",-14.9407263,35.4781926
626,"Mangochi, Malawi",MWI,Malawi,Mangochi,Sub-Saharan Africa,0.302,"(-14.4861733, 35.253304)",-14.4861733,35.253304
627,"Mchinji, Malawi",MWI,Malawi,Mchinji,Sub-Saharan Africa,0.314,"(-13.8000058, 32.8930441)",-13.8000058,32.8930441
628,"Mulange, Malawi",MWI,Malawi,Mulange,Sub-Saharan Africa,0.286,"(-16.0252339, 35.5083136)",-16.0252339,35.5083136
629,"Mwanza, Malawi",MWI,Malawi,Mwanza,Sub-Saharan Africa,0.254,"(1000.0, 1000.0)",,
630,"Mzimba, Malawi",MWI,Malawi,Mzimba,Sub-Saharan Africa,0.205,"(-11.7475452, 33.5280072)",-11.7475452,33.5280072
631,"Mzuzu City, Malawi",MWI,Malawi,Mzuzu City,Sub-Saharan Africa,0.034,"(-11.4389649, 34.0084395)",-11.4389649,34.0084395
632,"Ndanje, Malawi",MWI,Malawi,Ndanje,Sub-Saharan Africa,0.285,"(-16.7288202, 35.1708741)",-16.7288202,35.1708741
633,"Neno, Malawi",MWI,Malawi,Neno,Sub-Saharan Africa,0.316,"(-15.6850711, 34.5749882)",-15.6850711,34.5749882
634,"Nkhatabay, Malawi",MWI,Malawi,Nkhatabay,Sub-Saharan Africa,0.215,"(-11.6085556, 34.2949409)",-11.6085556,34.2949409
635,"Nkhota Kota, Malawi",MWI,Malawi,Nkhota Kota,Sub-Saharan Africa,0.245,"(-12.9316863, 34.2810541)",-12.9316863,34.2810541
636,"Ntcheu, Malawi",MWI,Malawi,Ntcheu,Sub-Saharan Africa,0.211,"(-14.9037538, 34.7740793)",-14.9037538,34.7740793
637,"Ntchisi, Malawi",MWI,Malawi,Ntchisi,Sub-Saharan Africa,0.259,"(-13.2841992, 33.88577470000001)",-13.2841992,33.8857747
638,"Phalombe, Malawi",MWI,Malawi,Phalombe,Sub-Saharan Africa,0.293,"(-15.7092038, 35.6532848)",-15.7092038,35.6532848
639,"Rumphi, Malawi",MWI,Malawi,Rumphi,Sub-Saharan Africa,0.205,"(-11.0171949, 33.8550829)",-11.0171949,33.8550829
640,"Salima, Malawi",MWI,Malawi,Salima,Sub-Saharan Africa,0.334,"(-13.6809586, 34.4198243)",-13.6809586,34.4198243
641,"Thyolo, Malawi",MWI,Malawi,Thyolo,Sub-Saharan Africa,0.259,"(-16.069257, 35.1406293)",-16.069257,35.1406293
642,"Zomba City, Malawi",MWI,Malawi,Zomba City,Sub-Saharan Africa,0.053,"(-15.3765857, 35.3356518)",-15.3765857,35.3356518
643,"Zomba Rural, Malawi",MWI,Malawi,Zomba Rural,Sub-Saharan Africa,0.27,"(-15.2807455, 35.3991867)",-15.2807455,35.3991867
644,"Caprivi, Namibia",NAM,Namibia,Caprivi,Sub-Saharan Africa,0.174,"(-17.8682455, 23.5728501)",-17.8682455,23.5728501
645,"Erongo, Namibia",NAM,Namibia,Erongo,Sub-Saharan Africa,0.044,"(-22.2565682, 15.4068079)",-22.2565682,15.4068079
646,"Hardap, Namibia",NAM,Namibia,Hardap,Sub-Saharan Africa,0.103,"(-24.2310134, 17.668887)",-24.2310134,17.668887
647,"Karas, Namibia",NAM,Namibia,Karas,Sub-Saharan Africa,0.098,"(-26.8429645, 17.2902839)",-26.8429645,17.2902839
648,"Kavango, Namibia",NAM,Namibia,Kavango,Sub-Saharan Africa,0.373,"(-18.271048, 18.4276047)",-18.271048,18.4276047
649,"Khomas, Namibia",NAM,Namibia,Khomas,Sub-Saharan Africa,0.06,"(-22.6377854, 17.1011931)",-22.6377854,17.1011931
650,"Kunene, Namibia",NAM,Namibia,Kunene,Sub-Saharan Africa,0.238,"(-19.4086317, 13.914399)",-19.4086317,13.914399
651,"Ohangwena, Namibia",NAM,Namibia,Ohangwena,Sub-Saharan Africa,0.348,"(-17.5979291, 16.8178377)",-17.5979291,16.8178377
652,"Omaheke, Namibia",NAM,Namibia,Omaheke,Sub-Saharan Africa,0.232,"(-21.8466651, 19.1880047)",-21.8466651,19.1880047
653,"Omusati, Namibia",NAM,Namibia,Omusati,Sub-Saharan Africa,0.283,"(14.9609782, -91.80745859999999)",14.9609782,-91.8074586
654,"Oshana, Namibia",NAM,Namibia,Oshana,Sub-Saharan Africa,0.156,"(-18.4305064, 15.6881788)",-18.4305064,15.6881788
655,"Oshikoto, Namibia",NAM,Namibia,Oshikoto,Sub-Saharan Africa,0.218,"(-18.4152575, 16.912251)",-18.4152575,16.912251
656,"Otjozondjupa, Namibia",NAM,Namibia,Otjozondjupa,Sub-Saharan Africa,0.116,"(-20.5486916, 17.668887)",-20.5486916,17.668887
657,"Agadez, Niger",NER,Niger,Agadez,Sub-Saharan Africa,0.405,"(16.9741689, 7.986535)",16.9741689,7.986535
658,"Diffa, Niger",NER,Niger,Diffa,Sub-Saharan Africa,0.556,"(13.3132472, 12.6158803)",13.3132472,12.6158803
659,"Dosso, Niger",NER,Niger,Dosso,Sub-Saharan Africa,0.62,"(13.0504833, 3.2080991)",13.0504833,3.2080991
660,"Maradi, Niger",NER,Niger,Maradi,Sub-Saharan Africa,0.664,"(13.5009779, 7.103639599999999)",13.5009779,7.1036396
661,"Tahoua, Niger",NER,Niger,Tahoua,Sub-Saharan Africa,0.646,"(14.8904575, 5.2579968)",14.8904575,5.2579968
662,"Tillaberi, Niger",NER,Niger,Tillaberi,Sub-Saharan Africa,0.609,"(18.2783598, -72.35479149999999)",18.2783598,-72.3547915
663,"Zinder, Niger",NER,Niger,Zinder,Sub-Saharan Africa,0.641,"(13.8018124, 8.98527)",13.8018124,8.98527
664,"Niamey, Niger",NER,Niger,Niamey,Sub-Saharan Africa,0.206,"(13.5115963, 2.1253854)",13.5115963,2.1253854
665,"Sokoto, Nigeria",NGA,Nigeria,Sokoto,Sub-Saharan Africa,0.548,"(13.0058731, 5.2475518)",13.0058731,5.2475518
666,"Zamfara, Nigeria",NGA,Nigeria,Zamfara,Sub-Saharan Africa,0.605,"(6.907529, 3.5812692)",6.907529,3.5812692
667,"Katsina, Nigeria",NGA,Nigeria,Katsina,Sub-Saharan Africa,0.52,"(12.5139317, 7.6114217)",12.5139317,7.6114217
668,"Jigawa, Nigeria",NGA,Nigeria,Jigawa,Sub-Saharan Africa,0.552,"(12.4460001, 9.7232673)",12.4460001,9.7232673
669,"Yobe, Nigeria",NGA,Nigeria,Yobe,Sub-Saharan Africa,0.635,"(12.1871412, 11.7068294)",12.1871412,11.7068294
670,"Borno, Nigeria",NGA,Nigeria,Borno,Sub-Saharan Africa,0.401,"(12.1205201, 13.1740348)",12.1205201,13.1740348
671,"Adamawa, Nigeria",NGA,Nigeria,Adamawa,Sub-Saharan Africa,0.295,"(9.3250497, 12.4380581)",9.3250497,12.4380581
672,"Gombe, Nigeria",NGA,Nigeria,Gombe,Sub-Saharan Africa,0.471,"(10.279142, 11.1730615)",10.279142,11.1730615
673,"Bauchi, Nigeria",NGA,Nigeria,Bauchi,Sub-Saharan Africa,0.583,"(4.710988599999999, -74.072092)",4.7109886,-74.072092
674,"Kano, Nigeria",NGA,Nigeria,Kano,Sub-Saharan Africa,0.434,"(12.0021794, 8.591956099999999)",12.0021794,8.5919561
675,"Kaduna, Nigeria",NGA,Nigeria,Kaduna,Sub-Saharan Africa,0.311,"(10.5104642, 7.4165053)",10.5104642,7.4165053
676,"Kebbi, Nigeria",NGA,Nigeria,Kebbi,Sub-Saharan Africa,0.553,"(11.6781241, 4.0695454)",11.6781241,4.0695454
677,"Niger, Nigeria",NGA,Nigeria,Niger,Sub-Saharan Africa,0.324,"(10.2155388, 5.393955099999999)",10.2155388,5.3939551
678,"FCT-Abuja, Nigeria",NGA,Nigeria,FCT-Abuja,Sub-Saharan Africa,0.108,"(1000.0, 1000.0)",,
679,"Nasarawa, Nigeria",NGA,Nigeria,Nasarawa,Sub-Saharan Africa,0.251,"(-4.1128079, 13.7289167)",-4.1128079,13.7289167
680,"Plateau, Nigeria",NGA,Nigeria,Plateau,Sub-Saharan Africa,0.273,"(9.244568, 9.367308399999999)",9.244568,9.3673084
681,"Taraba, Nigeria",NGA,Nigeria,Taraba,Sub-Saharan Africa,0.448,"(8.0054917, 10.2600125)",8.0054917,10.2600125
682,"Benue, Nigeria",NGA,Nigeria,Benue,Sub-Saharan Africa,0.28,"(7.350825899999999, 8.8362755)",7.3508259,8.8362755
683,"Kogi, Nigeria",NGA,Nigeria,Kogi,Sub-Saharan Africa,0.113,"(7.9075486, 6.5783387)",7.9075486,6.5783387
684,"Kwara, Nigeria",NGA,Nigeria,Kwara,Sub-Saharan Africa,0.099,"(11.833333, 9.6)",11.833333,9.6
685,"Oyo, Nigeria",NGA,Nigeria,Oyo,Sub-Saharan Africa,0.155,"(7.842957900000001, 3.9368439)",7.8429579,3.9368439
686,"Osun, Nigeria",NGA,Nigeria,Osun,Sub-Saharan Africa,0.043,"(7.5875843, 4.5624426)",7.5875843,4.5624426
687,"Ekiti, Nigeria",NGA,Nigeria,Ekiti,Sub-Saharan Africa,0.051,"(7.665581299999999, 5.3102505)",7.6655813,5.3102505
688,"Ondo, Nigeria",NGA,Nigeria,Ondo,Sub-Saharan Africa,0.127,"(6.8959293, 4.893562699999999)",6.8959293,4.8935627
689,"Edo, Nigeria",NGA,Nigeria,Edo,Sub-Saharan Africa,0.08,"(6.5438101, 5.898713900000001)",6.5438101,5.8987139
690,"Anambra, Nigeria",NGA,Nigeria,Anambra,Sub-Saharan Africa,0.05,"(6.2757656, 7.0068393)",6.2757656,7.0068393
691,"Enugu, Nigeria",NGA,Nigeria,Enugu,Sub-Saharan Africa,0.123,"(6.4583661, 7.5463885)",6.4583661,7.5463885
692,"Ebonyi, Nigeria",NGA,Nigeria,Ebonyi,Sub-Saharan Africa,0.265,"(6.177973, 7.959286299999999)",6.177973,7.9592863
693,"Cross River, Nigeria",NGA,Nigeria,Cross River,Sub-Saharan Africa,0.146,"(1000.0, 1000.0)",,
694,"Akwa Ibom, Nigeria",NGA,Nigeria,Akwa Ibom,Sub-Saharan Africa,0.099,"(4.929986899999999, 7.872159999999999)",4.9299869,7.87216
695,"Abia, Nigeria",NGA,Nigeria,Abia,Sub-Saharan Africa,0.088,"(-23.0221928, 32.7181375)",-23.0221928,32.7181375
696,"Imo, Nigeria",NGA,Nigeria,Imo,Sub-Saharan Africa,0.083,"(5.6038994, 7.0068393)",5.6038994,7.0068393
697,"Rivers, Nigeria",NGA,Nigeria,Rivers,Sub-Saharan Africa,0.088,"(4.8580767, 6.920913499999999)",4.8580767,6.9209135
698,"Bayelsa, Nigeria",NGA,Nigeria,Bayelsa,Sub-Saharan Africa,0.12,"(4.867776699999999, 5.898713900000001)",4.8677767,5.8987139
699,"Delta, Nigeria",NGA,Nigeria,Delta,Sub-Saharan Africa,0.107,"(5.5324624, 5.898713900000001)",5.5324624,5.8987139
700,"Lagos, Nigeria",NGA,Nigeria,Lagos,Sub-Saharan Africa,0.035,"(6.5243793, 3.3792057)",6.5243793,3.3792057
701,"Ogun, Nigeria",NGA,Nigeria,Ogun,Sub-Saharan Africa,0.112,"(12.8463561, 23.0011989)",12.8463561,23.0011989
702,"Nueva Segovia, Nicaragua",NIC,Nicaragua,Nueva Segovia,Latin America and Caribbean,0.113,"(13.7894404, -86.0121573)",13.7894404,-86.0121573
703,"Jinotega, Nicaragua",NIC,Nicaragua,Jinotega,Latin America and Caribbean,0.195,"(13.0883907, -85.9993997)",13.0883907,-85.9993997
704,"Madriz, Nicaragua",NIC,Nicaragua,Madriz,Latin America and Caribbean,0.104,"(28.2105741, 84.042456)",28.2105741,84.042456
705,"Esteli, Nicaragua",NIC,Nicaragua,Esteli,Latin America and Caribbean,0.048,"(13.0851139, -86.3630197)",13.0851139,-86.3630197
706,"Chinandega, Nicaragua",NIC,Nicaragua,Chinandega,Latin America and Caribbean,0.047,"(12.6234721, -87.1273253)",12.6234721,-87.1273253
707,"Leon, Nicaragua",NIC,Nicaragua,Leon,Latin America and Caribbean,0.031,"(28.3998551, 83.6895693)",28.3998551,83.6895693
708,"Matagalpa, Nicaragua",NIC,Nicaragua,Matagalpa,Latin America and Caribbean,0.099,"(12.9290069, -85.9151211)",12.9290069,-85.9151211
709,"Boaco, Nicaragua",NIC,Nicaragua,Boaco,Latin America and Caribbean,0.13,"(12.469284, -85.6614682)",12.469284,-85.6614682
710,"Managua, Nicaragua",NIC,Nicaragua,Managua,Latin America and Caribbean,0.021,"(12.1149926, -86.2361744)",12.1149926,-86.2361744
711,"Masaya, Nicaragua",NIC,Nicaragua,Masaya,Latin America and Caribbean,0.017,"(11.9704485, -86.0886366)",11.9704485,-86.0886366
712,"Chontales, Nicaragua",NIC,Nicaragua,Chontales,Latin America and Caribbean,0.082,"(11.9394717, -85.1894045)",11.9394717,-85.1894045
713,"Granada, Nicaragua",NIC,Nicaragua,Granada,Latin America and Caribbean,0.035,"(11.9344073, -85.9560005)",11.9344073,-85.9560005
714,"Carazo, Nicaragua",NIC,Nicaragua,Carazo,Latin America and Caribbean,0.025,"(1000.0, 1000.0)",,
715,"Rivas, Nicaragua",NIC,Nicaragua,Rivas,Latin America and Caribbean,0.036,"(11.4326663, -85.8230251)",11.4326663,-85.8230251
716,"Rio San Juan, Nicaragua",NIC,Nicaragua,Rio San Juan,Latin America and Caribbean,0.133,"(8.768688599999999, -12.7853522)",8.7686886,-12.7853522
717,"RAAN, Nicaragua",NIC,Nicaragua,RAAN,Latin America and Caribbean,0.173,"(13.8394456, -83.93208059999999)",13.8394456,-83.9320806
718,"RAAS, Nicaragua",NIC,Nicaragua,RAAS,Latin America and Caribbean,0.132,"(12.1918502, -84.1012861)",12.1918502,-84.1012861
719,"Central Hill, Nepal",NPL,Nepal,Central Hill,South Asia,0.05,"(26.8081234, 87.293039)",26.8081234,87.293039
720,"Central Mountain, Nepal",NPL,Nepal,Central Mountain,South Asia,0.094,"(27.719887, 85.3175239)",27.719887,85.3175239
