,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
95613,C548360,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,2011-03-30 15:35,2.08,13534.0,United Kingdom
95634,C548362,22355,CHARLOTTE BAG SUKI DESIGN,-10,2011-03-30 15:40,0.85,13268.0,United Kingdom
95710,C548374,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,2011-03-30 16:36,4.25,13047.0,United Kingdom
95711,C548374,21658,GLASS  BEURRE DISH,-2,2011-03-30 16:36,3.95,13047.0,United Kingdom
95712,C548374,22969,HOMEMADE JAM SCENTED CANDLES,-2,2011-03-30 16:36,1.45,13047.0,United Kingdom
95713,C548375,22626,BLACK KITCHEN SCALES,-4,2011-03-30 16:39,8.5,14256.0,United Kingdom
95714,C548387,22849,BREAD BIN DINER STYLE MINT,-2,2011-03-30 16:49,16.95,14794.0,United Kingdom
95771,C548389,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-30 16:54,12.75,16713.0,United Kingdom
95772,C548389,22442,GROW YOUR OWN FLOWERS SET OF 3,-2,2011-03-30 16:54,7.95,16713.0,United Kingdom
95773,C548391,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-03-30 17:06,2.95,13488.0,United Kingdom
95774,C548392,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,2011-03-30 17:09,21.95,18075.0,United Kingdom
96042,C548411,D,Discount,-1,2011-03-31 10:36,162.24,13316.0,United Kingdom
96177,C548453,22892,SET OF SALT AND PEPPER TOADSTOOLS,-6,2011-03-31 11:37,1.25,17428.0,United Kingdom
96178,C548454,M,Manual,-1,2011-03-31 11:42,5.7,16422.0,United Kingdom
96179,C548454,M,Manual,-1,2011-03-31 11:42,7.88,16422.0,United Kingdom
96180,C548454,M,Manual,-1,2011-03-31 11:42,0.22,16422.0,United Kingdom
96181,C548454,M,Manual,-1,2011-03-31 11:42,57.6,16422.0,United Kingdom
96192,C548456,M,Manual,-1,2011-03-31 11:49,57.6,16422.0,United Kingdom
96214,C548460,22426,ENAMEL WASH BOWL CREAM,-4,2011-03-31 11:58,3.75,16801.0,United Kingdom
96215,C548460,22425,ENAMEL COLANDER CREAM,-3,2011-03-31 11:58,4.95,16801.0,United Kingdom
96216,C548460,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,2011-03-31 11:58,2.95,16801.0,United Kingdom
96217,C548460,22366,DOORMAT AIRMAIL ,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96218,C548460,22365,DOORMAT RESPECTABLE HOUSE,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96219,C548460,22193,RED DINER WALL CLOCK,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96220,C548460,22192,BLUE DINER WALL CLOCK,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96221,C548460,22191,IVORY DINER WALL CLOCK,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96222,C548460,21908,CHOCOLATE THIS WAY METAL SIGN,-12,2011-03-31 11:58,2.1,16801.0,United Kingdom
96223,C548460,21903,MAN FLU METAL SIGN,-12,2011-03-31 11:58,2.1,16801.0,United Kingdom
96224,C548460,21877,HOME SWEET HOME MUG,-12,2011-03-31 11:58,1.25,16801.0,United Kingdom
96225,C548460,21873,IF YOU CAN'T STAND THE HEAT MUG,-12,2011-03-31 11:58,1.25,16801.0,United Kingdom
96226,C548460,21868,POTTING SHED TEA MUG,-12,2011-03-31 11:58,1.25,16801.0,United Kingdom
96227,C548460,21745,GAOLERS KEYS DECORATIVE GARDEN ,-4,2011-03-31 11:58,3.75,16801.0,United Kingdom
96228,C548460,21622,VINTAGE UNION JACK CUSHION COVER,-4,2011-03-31 11:58,4.95,16801.0,United Kingdom
96229,C548460,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96230,C548460,48194,DOORMAT HEARTS,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96231,C548460,48188,DOORMAT WELCOME PUPPIES,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96232,C548460,48187,DOORMAT NEW ENGLAND,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96233,C548460,48185,DOORMAT FAIRY CAKE,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96234,C548460,48184,DOORMAT ENGLISH ROSE ,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96235,C548460,48138,DOORMAT UNION FLAG,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96236,C548460,48129,DOORMAT TOPIARY,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96237,C548460,48111,DOORMAT 3 SMILEY CATS,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96238,C548460,22990,COTTON APRON PANTRY DESIGN,-2,2011-03-31 11:58,4.95,16801.0,United Kingdom
96239,C548460,22980,PANTRY SCRUBBING BRUSH,-12,2011-03-31 11:58,1.65,16801.0,United Kingdom
96240,C548460,22979,PANTRY WASHING UP BRUSH,-12,2011-03-31 11:58,1.45,16801.0,United Kingdom
96241,C548460,22960,JAM MAKING SET WITH JARS,-6,2011-03-31 11:58,4.25,16801.0,United Kingdom
96242,C548460,22846,BREAD BIN DINER STYLE RED ,-1,2011-03-31 11:58,16.95,16801.0,United Kingdom
96243,C548460,22842,BISCUIT TIN VINTAGE RED,-2,2011-03-31 11:58,6.75,16801.0,United Kingdom
96244,C548460,22840,ROUND CAKE TIN VINTAGE RED,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96245,C548460,22760,"TRAY, BREAKFAST IN BED",-1,2011-03-31 11:58,12.75,16801.0,United Kingdom
96246,C548460,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,2011-03-31 11:58,3.95,16801.0,United Kingdom
96247,C548460,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-03-31 11:58,4.95,16801.0,United Kingdom
96248,C548460,22692,DOORMAT WELCOME TO OUR HOME,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96249,C548460,22691,DOORMAT WELCOME SUNRISE,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96250,C548460,22690,DOORMAT HOME SWEET HOME BLUE ,-2,2011-03-31 11:58,7.95,16801.0,United Kingdom
96251,C548460,22626,BLACK KITCHEN SCALES,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96252,C548460,22625,RED KITCHEN SCALES,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96253,C548460,22624,IVORY KITCHEN SCALES,-2,2011-03-31 11:58,8.5,16801.0,United Kingdom
96254,C548460,22457,NATURAL SLATE HEART CHALKBOARD ,-6,2011-03-31 11:58,2.95,16801.0,United Kingdom
96255,C548460,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-03-31 11:58,4.95,16801.0,United Kingdom
96256,C548460,22430,ENAMEL WATERING CAN CREAM,-4,2011-03-31 11:58,4.95,16801.0,United Kingdom
96257,C548460,22429,ENAMEL MEASURING JUG CREAM,-4,2011-03-31 11:58,4.25,16801.0,United Kingdom
96258,C548460,22427,ENAMEL FLOWER JUG CREAM,-3,2011-03-31 11:58,5.95,16801.0,United Kingdom
96282,C548462,D,Discount,-1,2011-03-31 12:11,14.52,14527.0,United Kingdom
96283,C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-18,2011-03-31 12:11,5.95,13225.0,United Kingdom
96284,C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-46,2011-03-31 12:11,5.95,13225.0,United Kingdom
96285,C548464,22846,BREAD BIN DINER STYLE RED ,-3,2011-03-31 12:14,14.95,13043.0,United Kingdom
96286,C548465,22776,SWEETHEART CAKESTAND 3 TIER,-23,2011-03-31 12:17,8.5,17526.0,United Kingdom
96291,C548467,22617,BAKING SET SPACEBOY DESIGN,-2,2011-03-31 12:20,4.95,16619.0,United Kingdom
96292,C548467,22502,PICNIC BASKET WICKER SMALL,-2,2011-03-31 12:20,5.95,16619.0,United Kingdom
96306,C548469,22624,IVORY KITCHEN SCALES,-4,2011-03-31 12:32,7.65,14543.0,United Kingdom
96307,C548469,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,2011-03-31 12:32,5.95,14543.0,United Kingdom
96308,C548469,21534,DAIRY MAID LARGE MILK JUG,-1,2011-03-31 12:32,4.95,14543.0,United Kingdom
96309,C548469,21781,MA CAMPAGNE CUTLERY BOX,-7,2011-03-31 12:32,12.75,14543.0,United Kingdom
96310,C548469,21843,RED RETROSPOT CAKE STAND,-1,2011-03-31 12:32,9.95,14543.0,United Kingdom
96311,C548469,M,Manual,-1,2011-03-31 12:32,12.75,14543.0,United Kingdom
96312,C548469,21258,VICTORIAN SEWING BOX LARGE,-4,2011-03-31 12:32,12.75,14543.0,United Kingdom
96313,C548469,22207,FRYING PAN UNION FLAG,-1,2011-03-31 12:32,4.25,14543.0,United Kingdom
96314,C548469,M,Manual,-2,2011-03-31 12:32,10.95,14543.0,United Kingdom
96315,C548469,22625,RED KITCHEN SCALES,-2,2011-03-31 12:32,7.65,14543.0,United Kingdom
96316,C548469,22627,MINT KITCHEN SCALES,-1,2011-03-31 12:32,0.76,14543.0,United Kingdom
96317,C548469,22624,IVORY KITCHEN SCALES,-4,2011-03-31 12:32,7.65,14543.0,United Kingdom
96334,C548471,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-31 12:38,9.95,14267.0,United Kingdom
96362,C548485,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-03-31 12:50,2.95,14051.0,United Kingdom
96363,C548485,22698,PINK REGENCY TEACUP AND SAUCER,-2,2011-03-31 12:50,2.95,14051.0,United Kingdom
96380,C548487,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2011-03-31 12:57,2.95,14952.0,United Kingdom
96381,C548487,22667,RECIPE BOX RETROSPOT ,-1,2011-03-31 12:57,2.95,14952.0,United Kingdom
96382,C548487,22637,PIGGY BANK RETROSPOT ,-8,2011-03-31 12:57,2.55,14952.0,United Kingdom
96383,C548488,22891,TEA FOR ONE POLKADOT,-1,2011-03-31 13:03,4.25,16638.0,United Kingdom
96475,C548495,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2011-03-31 13:34,6.95,17075.0,United Kingdom
96476,C548495,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-03-31 13:34,7.95,17075.0,United Kingdom
96477,C548495,71038,WHITE HANGING BEADS CANDLE HOLDER,-1,2011-03-31 13:34,5.45,17075.0,United Kingdom
96623,C548503,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-03-31 14:23,3.75,14410.0,United Kingdom
96624,C548503,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-31 14:23,4.95,14410.0,United Kingdom
96625,C548503,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,2011-03-31 14:23,3.75,14410.0,United Kingdom
96626,C548503,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-2,2011-03-31 14:23,3.75,14410.0,United Kingdom
96627,C548503,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,2011-03-31 14:23,4.95,14410.0,United Kingdom
96633,C548508,23176,ABC TREASURE BOOK BOX ,-1,2011-03-31 14:51,2.25,14189.0,United Kingdom
96715,C548513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-03-31 15:54,2.55,13777.0,United Kingdom
96807,C548532,84406B,CREAM CUPID HEARTS COAT HANGER,-24,2011-03-31 17:16,4.15,14031.0,United Kingdom
96808,C548532,22423,REGENCY CAKESTAND 3 TIER,-48,2011-03-31 17:16,10.95,14031.0,United Kingdom
96809,C548532,82482,WOODEN PICTURE FRAME WHITE FINISH,-24,2011-03-31 17:16,2.55,14031.0,United Kingdom
96810,C548532,82494L,WOODEN FRAME ANTIQUE WHITE ,-96,2011-03-31 17:16,2.55,14031.0,United Kingdom
96811,C548532,21843,RED RETROSPOT CAKE STAND,-24,2011-03-31 17:16,9.95,14031.0,United Kingdom
96893,C548543,84949,SILVER HANGING T-LIGHT HOLDER,-2,2011-03-31 18:44,1.65,14525.0,United Kingdom
96894,C548543,M,Manual,-12,2011-03-31 18:44,3.75,14525.0,United Kingdom
97128,C548564,20750,RED RETROSPOT MINI CASES,-1,2011-04-01 10:22,7.95,12616.0,France
97186,C548573,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,-8,2011-04-01 10:45,12.75,15045.0,United Kingdom
97187,C548576,84632,DECORATIVE HANGING SHELVING UNIT,-1,2011-04-01 10:46,59.95,15696.0,United Kingdom
97188,C548576,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-04-01 10:46,9.95,15696.0,United Kingdom
97189,C548576,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,2011-04-01 10:46,4.25,15696.0,United Kingdom
97190,C548577,21154,RED RETROSPOT OVEN GLOVE ,-200,2011-04-01 10:46,1.06,13694.0,United Kingdom
97191,C548577,21873,IF YOU CAN'T STAND THE HEAT MUG,-72,2011-04-01 10:46,1.06,13694.0,United Kingdom
97192,C548577,22659,LUNCH BOX I LOVE LONDON,-64,2011-04-01 10:46,1.65,13694.0,United Kingdom
97193,C548577,21155,RED RETROSPOT PEG BAG,-200,2011-04-01 10:46,2.1,13694.0,United Kingdom
97194,C548577,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-96,2011-04-01 10:46,1.25,13694.0,United Kingdom
97207,C548607,22637,PIGGY BANK RETROSPOT ,-1,2011-04-01 11:20,2.55,16700.0,United Kingdom
97208,C548609,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,2011-04-01 11:22,21.95,15589.0,United Kingdom
97533,C548625,21463,MIRRORED DISCO BALL ,-2,2011-04-01 12:14,5.95,13078.0,United Kingdom
97534,C548626,22193,RED DINER WALL CLOCK,-1,2011-04-01 12:16,8.5,15622.0,United Kingdom
97540,C548628,21820,GLITTER HEART GARLAND WITH BELLS ,-6,2011-04-01 12:19,3.75,13184.0,United Kingdom
97631,C548647,37449,CERAMIC CAKE STAND + HANGING CAKES,-3,2011-04-01 13:17,9.95,12888.0,United Kingdom
97982,C548667,22231,JIGSAW TREE WITH BIRDHOUSE,-15,2011-04-01 15:00,1.45,12781.0,Czech Republic
97983,C548667,84459A,PINK METAL CHICKEN HEART ,-24,2011-04-01 15:00,1.49,12781.0,Czech Republic
98088,C548695,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-04-03 10:08,6.95,17243.0,United Kingdom
98089,C548695,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-04-03 10:08,8.95,17243.0,United Kingdom
98090,C548695,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-04-03 10:08,9.95,17243.0,United Kingdom
98569,C548713,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-3,2011-04-03 14:53,0.85,17337.0,United Kingdom
98570,C548713,22087,PAPER BUNTING WHITE LACE,-12,2011-04-03 14:53,2.95,17337.0,United Kingdom
98571,C548713,21877,HOME SWEET HOME MUG,-1,2011-04-03 14:53,1.25,17337.0,United Kingdom
98827,C548717,22418,10 COLOUR SPACEBOY PEN,-24,2011-04-04 8:50,0.85,16297.0,United Kingdom
98828,C548721,21714,CITRONELLA CANDLE GARDEN POT,-4,2011-04-04 8:59,1.25,12957.0,United Kingdom
98829,C548721,21713,CITRONELLA CANDLE FLOWERPOT,-2,2011-04-04 8:59,2.1,12957.0,United Kingdom
98830,C548722,22960,JAM MAKING SET WITH JARS,-2,2011-04-04 9:00,4.25,13481.0,United Kingdom
98831,C548723,72741,GRAND CHOCOLATECANDLE,-3,2011-04-04 9:02,1.45,15874.0,United Kingdom
98832,C548723,20830,SILVER PHOTO FRAME,-1,2011-04-04 9:02,2.1,15874.0,United Kingdom
98833,C548723,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-04-04 9:02,0.65,15874.0,United Kingdom
98834,C548723,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2011-04-04 9:02,2.55,15874.0,United Kingdom
98835,C548723,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2011-04-04 9:02,16.95,15874.0,United Kingdom
98836,C548724,22690,DOORMAT HOME SWEET HOME BLUE ,-2,2011-04-04 9:04,7.95,15632.0,United Kingdom
98850,C548727,22325,MOBILE VINTAGE HEARTS ,-2,2011-04-04 9:45,4.95,17725.0,United Kingdom
98851,C548727,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-2,2011-04-04 9:45,1.95,17725.0,United Kingdom
98919,C548729,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,2011-04-04 9:57,1.65,12434.0,Australia
98927,C548731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-624,2011-04-04 10:12,2.55,12755.0,Japan
99070,C548738,22302,COFFEE MUG PEARS  DESIGN,-6,2011-04-04 11:22,2.55,14711.0,United Kingdom
99071,C548738,22303,COFFEE MUG APPLES DESIGN,-6,2011-04-04 11:22,2.55,14711.0,United Kingdom
99270,C548748,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-16,2011-04-04 12:28,0.65,15223.0,United Kingdom
99271,C548748,22960,JAM MAKING SET WITH JARS,-6,2011-04-04 12:28,4.25,15223.0,United Kingdom
99272,C548748,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,2011-04-04 12:28,3.95,15223.0,United Kingdom
99273,C548748,22666,RECIPE BOX PANTRY YELLOW DESIGN,-6,2011-04-04 12:28,2.95,15223.0,United Kingdom
99274,C548748,22654,DELUXE SEWING KIT ,-6,2011-04-04 12:28,5.95,15223.0,United Kingdom
99275,C548748,22423,REGENCY CAKESTAND 3 TIER,-8,2011-04-04 12:28,12.75,15223.0,United Kingdom
99276,C548748,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,2011-04-04 12:28,1.25,15223.0,United Kingdom
99277,C548748,22149,FELTCRAFT 6 FLOWER FRIENDS,-6,2011-04-04 12:28,2.1,15223.0,United Kingdom
99278,C548748,21937,STRAWBERRY   PICNIC BAG,-5,2011-04-04 12:28,2.95,15223.0,United Kingdom
99279,C548748,21931,JUMBO STORAGE BAG SUKI,-10,2011-04-04 12:28,2.08,15223.0,United Kingdom
99280,C548748,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-04-04 12:28,0.55,15223.0,United Kingdom
99281,C548748,21172,PARTY METAL SIGN ,-12,2011-04-04 12:28,1.45,15223.0,United Kingdom
99567,C548830,M,Manual,-1,2011-04-04 13:08,162.6,12744.0,Singapore
99568,C548830,M,Manual,-1,2011-04-04 13:08,2382.92,12744.0,Singapore
99569,C548830,M,Manual,-1,2011-04-04 13:08,239.3,12744.0,Singapore
99570,C548830,M,Manual,-1,2011-04-04 13:08,1252.95,12744.0,Singapore
99571,C548834,M,Manual,-1,2011-04-04 13:09,2053.07,12744.0,Singapore
99572,C548851,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-04-04 13:14,5.95,15311.0,United Kingdom
99573,C548851,21313,GLASS HEART T-LIGHT HOLDER ,-1,2011-04-04 13:14,0.64,15311.0,United Kingdom
99574,C548851,21314,SMALL GLASS HEART TRINKET POT,-10,2011-04-04 13:14,1.85,15311.0,United Kingdom
99578,C548857,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-04-04 13:28,5.95,15311.0,United Kingdom
99579,C548857,21314,SMALL GLASS HEART TRINKET POT,-10,2011-04-04 13:28,1.85,15311.0,United Kingdom
99580,C548857,21313,GLASS HEART T-LIGHT HOLDER ,-1,2011-04-04 13:28,0.64,15311.0,United Kingdom
99807,C548866,20681,PINK POLKADOT CHILDRENS UMBRELLA,-1,2011-04-04 14:09,3.25,14606.0,United Kingdom
99808,C548866,22311,OFFICE MUG WARMER BLACK+SILVER ,-1,2011-04-04 14:09,2.95,14606.0,United Kingdom
99993,C548891,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-04-04 15:34,3.75,13418.0,United Kingdom
100056,C548906,85131A,BEADED PEARL HEART WHITE ON STICK,-6,2011-04-05 8:24,1.25,13636.0,United Kingdom
100060,C548908,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-1,2011-04-05 8:25,4.25,18108.0,United Kingdom
100061,C548908,21314,SMALL GLASS HEART TRINKET POT,-1,2011-04-05 8:25,2.1,18108.0,United Kingdom
100108,C548914,M,Manual,-1,2011-04-05 9:46,1136.3,12669.0,France
100109,C548915,22993,SET OF 4 PANTRY JELLY MOULDS,-12,2011-04-05 9:53,1.25,12668.0,Germany
100110,C548915,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-12,2011-04-05 9:53,1.65,12668.0,Germany
100225,C548941,85178,VICTORIAN SEWING KIT,-48,2011-04-05 10:32,1.25,15061.0,United Kingdom
100229,C548947,22152,PLACE SETTING WHITE STAR,-1,2011-04-05 10:45,0.42,14546.0,United Kingdom
100230,C548947,21143,ANTIQUE GLASS HEART DECORATION ,-1,2011-04-05 10:45,1.95,14546.0,United Kingdom
100231,C548947,21314,SMALL GLASS HEART TRINKET POT,-1,2011-04-05 10:45,2.1,14546.0,United Kingdom
100232,C548947,22158,3 HEARTS HANGING DECORATION RUSTIC,-1,2011-04-05 10:45,2.95,14546.0,United Kingdom
100233,C548947,22180,RETROSPOT LAMP,-1,2011-04-05 10:45,9.95,14546.0,United Kingdom
100383,C548972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-04-05 11:42,2.95,15674.0,United Kingdom
100384,C548972,84832,ZINC WILLIE WINKIE  CANDLE STICK,-12,2011-04-05 11:42,0.85,15674.0,United Kingdom
100385,C548972,84817,DANISH ROSE DECORATIVE PLATE,-6,2011-04-05 11:42,2.1,15674.0,United Kingdom
100386,C548972,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-4,2011-04-05 11:42,3.75,15674.0,United Kingdom
100387,C548972,84279B,CHERRY BLOSSOM DECORATIVE FLASK,-4,2011-04-05 11:42,3.75,15674.0,United Kingdom
100388,C548972,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-48,2011-04-05 11:42,0.29,15674.0,United Kingdom
100389,C548972,47566,PARTY BUNTING,-8,2011-04-05 11:42,4.95,15674.0,United Kingdom
100390,C548972,22784,LANTERN CREAM GAZEBO ,-3,2011-04-05 11:42,4.95,15674.0,United Kingdom
100391,C548972,22698,PINK REGENCY TEACUP AND SAUCER,-6,2011-04-05 11:42,2.95,15674.0,United Kingdom
100392,C548972,22502,PICNIC BASKET WICKER SMALL,-4,2011-04-05 11:42,5.95,15674.0,United Kingdom
100393,C548972,22457,NATURAL SLATE HEART CHALKBOARD ,-6,2011-04-05 11:42,2.95,15674.0,United Kingdom
100394,C548972,22423,REGENCY CAKESTAND 3 TIER,-3,2011-04-05 11:42,12.75,15674.0,United Kingdom
100395,C548972,22386,JUMBO BAG PINK POLKADOT,-10,2011-04-05 11:42,1.95,15674.0,United Kingdom
100396,C548972,22385,JUMBO BAG SPACEBOY DESIGN,-10,2011-04-05 11:42,1.95,15674.0,United Kingdom
100397,C548972,22197,SMALL POPCORN HOLDER,-12,2011-04-05 11:42,0.85,15674.0,United Kingdom
100398,C548972,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2011-04-05 11:42,0.55,15674.0,United Kingdom
100399,C548972,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2011-04-05 11:42,1.45,15674.0,United Kingdom
100400,C548972,21929,JUMBO BAG PINK VINTAGE PAISLEY,-10,2011-04-05 11:42,1.95,15674.0,United Kingdom
100401,C548972,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-10,2011-04-05 11:42,1.95,15674.0,United Kingdom
100453,C548976,84766,SILVER ROCOCO CANDLE STICK,-2,2011-04-05 11:50,5.95,17725.0,United Kingdom
100454,C548976,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-7,2011-04-05 11:50,1.95,17725.0,United Kingdom
100455,C548976,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-7,2011-04-05 11:50,1.95,17725.0,United Kingdom
100507,C548982,84816,DANISH ROSE BEDSIDE CABINET,-1,2011-04-05 12:27,39.95,15018.0,United Kingdom
100838,C548995,21155,RED RETROSPOT PEG BAG,-1,2011-04-05 14:08,2.55,17841.0,United Kingdom
100839,C548995,71053,WHITE METAL LANTERN,-1,2011-04-05 14:08,3.75,17841.0,United Kingdom
100840,C548995,47594B,SCOTTIES DESIGN WASHBAG,-1,2011-04-05 14:08,1.95,17841.0,United Kingdom
100841,C548995,22788,BROCANTE COAT RACK,-2,2011-04-05 14:08,9.95,17841.0,United Kingdom
100842,C548995,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-04-05 14:08,0.85,17841.0,United Kingdom
100887,C549013,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-04-05 14:52,3.75,15648.0,United Kingdom
101010,C549019,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-04-05 15:22,12.75,12474.0,Germany
101011,C549019,22467,GUMBALL COAT RACK,-1,2011-04-05 15:22,2.55,12474.0,Germany
101012,C549019,22258,FELT FARM ANIMAL RABBIT,-1,2011-04-05 15:22,1.25,12474.0,Germany
101013,C549019,22233,JIGSAW RABBIT AND BIRDHOUSE,-2,2011-04-05 15:22,1.65,12474.0,Germany
101014,C549019,22230,JIGSAW TREE WITH WATERING CAN,-2,2011-04-05 15:22,0.85,12474.0,Germany
101039,C549039,22727,ALARM CLOCK BAKELIKE RED ,-2,2011-04-05 17:16,3.75,17675.0,United Kingdom
101040,C549041,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,2011-04-05 17:22,1.65,17644.0,United Kingdom
101041,C549041,21156,RETROSPOT CHILDRENS APRON,-8,2011-04-05 17:22,1.95,17644.0,United Kingdom
101042,C549041,21039,RED RETROSPOT SHOPPING BAG,-6,2011-04-05 17:22,2.55,17644.0,United Kingdom
101064,C549045,22424,ENAMEL BREAD BIN CREAM,-1,2011-04-06 9:25,12.75,14407.0,United Kingdom
101106,C549049,22087,PAPER BUNTING WHITE LACE,-1,2011-04-06 10:15,2.55,17677.0,United Kingdom
101107,C549050,15056BL,EDWARDIAN PARASOL BLACK,-2,2011-04-06 10:17,5.95,13767.0,United Kingdom
101108,C549050,21314,SMALL GLASS HEART TRINKET POT,-3,2011-04-06 10:17,2.1,13767.0,United Kingdom
101109,C549051,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,2011-04-06 10:17,16.95,14747.0,United Kingdom
101203,C549098,21399,BLUE POLKADOT COFFEE MUG,-14,2011-04-06 11:06,0.39,12481.0,Germany
101836,C549162,22960,JAM MAKING SET WITH JARS,-1,2011-04-06 17:16,4.25,17438.0,United Kingdom
101837,C549162,21844,RED RETROSPOT MUG,-2,2011-04-06 17:16,2.95,17438.0,United Kingdom
101867,C549184,POST,POSTAGE,-1,2011-04-07 9:28,40.0,12428.0,Finland
101868,C549184,37342,POLKADOT COFFEE CUP & SAUCER PINK,-27,2011-04-07 9:28,0.79,12428.0,Finland
101869,C549184,21394,RED POLKADOT BEAKER ,-2,2011-04-07 9:28,0.39,12428.0,Finland
101946,C549191,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,2011-04-07 10:15,2.55,16422.0,United Kingdom
102038,C549230,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,2011-04-07 10:59,1.25,12949.0,United Kingdom
102506,C549252,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,2011-04-07 12:18,2.55,16584.0,United Kingdom
102507,C549252,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-04-07 12:18,2.55,16584.0,United Kingdom
102508,C549252,22667,RECIPE BOX RETROSPOT ,-5,2011-04-07 12:18,2.55,16584.0,United Kingdom
